34.512888374288515,78.02292098357138,0
30.114771320764117,43.900709623609224,0
35.76745402086954,72.87303856753356,0
60.156701100869704,86.32748141522413,1
78.97635717725187,75.35334507764256,1
45.02316179661845,56.371979132538236,0
61.27604544817647,96.53111286282127,1
75.04173249292364,46.43761274404926,1
76.16812332482861,87.3447629864124,1
84.35193524155314,43.58913725600689,1
95.8796589453715,38.335995603045845,0
75.1579460824321,30.54929507805986,0
82.31989107301041,76.65800482071357,1
69.4612426847323,97.78999686691641,1
39.66895975018578,75.97635055424239,0
54.034710489503766,89.34827547643845,1
69.23223529139243,52.65985124842943,1
67.92168805635303,46.71684562410372,0
70.63260982069338,92.8879562696675,1
77.04718386029317,47.540622651468624,1
67.19323625658879,42.87462305187575,0
89.6343264716637,65.72621282927933,1
50.378214474817405,48.95719377433922,0
33.98934971468289,44.03959523819065,0
77.89650684831429,69.09525555187098,1
62.40198426061459,69.83895969098293,1
80.17241753135825,44.67058329467477,1
93.21550950381949,38.65301407108007,0
61.81588644862523,50.35940627034118,0
38.763562393941235,65.14269698977836,0
61.29228862510592,72.84480636012566,1
85.48984761269882,57.03801280322711,1
52.24661115836447,63.182436727285975,0
51.881659809017435,69.82872039085602,1
40.30175809986018,71.17848235123111,0
54.49522427238152,52.222062662491794,0
33.8695058259848,98.93387110880914,0
64.21415590406605,81.09336153521511,1
74.80347809666806,41.6247657762432,0
34.22088571159304,75.22287135570745,0
83.88405364275954,56.41814623632012,1
51.625722982595676,46.79334610309438,0
94.33202415888123,65.56218060309583,1
82.48489775530663,40.61550222107938,0
51.22239528021145,45.74519442905267,0
62.236839814968455,51.80936156227022,0
77.1334681379226,70.4272878699454,1
97.82269305745153,86.89888851389532,1
62.076558155612844,96.91421588230071,1
91.63114260572102,88.7949277634872,1
79.89820245498673,74.30161848480245,1
99.16523050138603,61.04854685956991,1
90.45150790392789,43.3387872512604,1
34.37837349272788,60.34470766750712,0
50.321607808641794,49.79766176692273,0
49.45190072219494,59.95602498020179,0
97.67935605390852,68.96237926751361,1
32.655722860056564,95.53206083718203,0
74.05418667135478,69.73302878974876,1
71.91897764356112,78.34820763778049,1
75.47721583411271,85.69869597600331,1
35.32542373974733,46.83812196197164,0
56.37052501371623,39.25750564057114,0
30.14740502659455,49.61196003217516,0
44.74806810433882,66.43989294166276,0
66.63523012678093,40.941140810947324,0
40.349479914507086,97.60773288954752,1
49.068645393467484,51.86033640361764,0
80.26161278520485,92.16623332437536,1
66.68738419401615,61.04242478708441,1
32.63125385569636,43.26644785999863,0
64.13781558223202,78.1388132629669,1
72.2367787897737,96.31145644233688,1
60.3539675069861,73.16830042075227,1
58.65107501133609,75.7467372435465,1
99.77696056913899,72.35260333835026,1
47.40663055141664,88.56626491299816,1
50.61570659371712,75.93052031962812,1
60.427269937551834,42.4817767472903,0
82.3335587400758,42.72391568026686,0
88.89819704940398,69.6702686260532,1
94.82386071214641,45.415207161838154,1
67.2736457136604,66.49136415231297,1
57.30796375045256,59.46641474448799,1
80.33385084677862,91.09485844393659,1
68.36361501139426,85.6259729940358,1
41.885927843725455,78.8537589132249,0
75.51872857987874,90.51052609471934,1
78.54555602964831,96.6793928630509,1
52.37981940790894,60.76758209261616,0
94.1093327530407,77.2054585229121,1
90.48833901345182,87.40919067593818,1
55.3625749896634,35.82130150082053,0
74.68467164707322,84.70596746169595,1
89.89082848141358,45.42102731919189,1
83.56429646849843,48.394325340926486,1
42.16901361606084,87.08560889961826,1
99.26589629132486,68.78884678367015,1
55.31318042962498,64.9187704443199,1
74.87774824840446,89.65286871512824,1
